timestamp,experiment_id,tag,model,fold,cleaning,nlp_method,embedding,epochs,batch_size,train_time_sec,f1_macro,recall_neg,precision_pos,notes
2025-11-17T16:47:03.319508+00:00,C03,C03_GRU_BI_20251117-114625,gru,1,lemmatize,keras_tokenizer,learned,30,256,33.83047613198869,0.7572463048613481,0.7149270482603816,0.9437993497445425,Bidirectional GRU C03
2025-11-17T16:47:25.879531+00:00,C03,C03_GRU_BI_20251117-114625,gru,2,lemmatize,keras_tokenizer,learned,30,256,21.88485342799686,0.7660368095775331,0.7966292134831461,0.9455091202955438,Bidirectional GRU C03
2025-11-17T16:47:53.338944+00:00,C03,C03_GRU_BI_20251117-114625,gru,3,lemmatize,keras_tokenizer,learned,30,256,26.98552121099783,0.7751145263820979,0.7921348314606742,0.9616127474649928,Bidirectional GRU C03
2025-11-17T16:48:35.695361+00:00,C04,C04_GRU_BI_20251117-114804,gru,1,lemmatize,keras_tokenizer,word2vec,30,256,28.02145104399824,0.7673067095757412,0.7586980920314254,0.9538534728829686,Bidirectional GRU C04
2025-11-17T16:49:02.892433+00:00,C04,C04_GRU_BI_20251117-114804,gru,2,lemmatize,keras_tokenizer,word2vec,30,256,26.873267709001084,0.7794524738470975,0.7966292134831461,0.9531360946745562,Bidirectional GRU C04
2025-11-17T16:49:32.421936+00:00,C04,C04_GRU_BI_20251117-114804,gru,3,lemmatize,keras_tokenizer,word2vec,30,256,28.99531264300458,0.7759372282703249,0.8101123595505618,0.9591202486253885,Bidirectional GRU C04
2025-11-17T16:59:02.281440+00:00,C05,C05_GRU_BI_20251117-115826,gru,1,stem,keras_tokenizer,learned,30,256,31.009148928991635,0.7687228918738255,0.8496071829405163,0.9607272727272728,Bidirectional GRU C05
2025-11-17T16:59:31.883606+00:00,C05,C05_GRU_BI_20251117-115826,gru,2,stem,keras_tokenizer,learned,30,256,29.081362393000745,0.7736396868622967,0.8314606741573034,0.9615291555770626,Bidirectional GRU C05
2025-11-17T16:59:56.410670+00:00,C05,C05_GRU_BI_20251117-115826,gru,3,stem,keras_tokenizer,learned,30,256,24.0465101699956,0.7629732034779392,0.8640449438202247,0.9610675808031341,Bidirectional GRU C05
2025-11-17T17:00:45.515011+00:00,C06,C06_GRU_BI_20251117-120012,gru,1,stem,keras_tokenizer,word2vec,30,256,30.02706202599802,0.7663566804735735,0.7620650953984287,0.9545886828340466,Bidirectional GRU C06
2025-11-17T17:01:14.730574+00:00,C06,C06_GRU_BI_20251117-120012,gru,2,stem,keras_tokenizer,word2vec,30,256,28.720593794001616,0.7765572902609003,0.8235955056179776,0.9604247104247104,Bidirectional GRU C06
2025-11-17T17:01:44.780113+00:00,C06,C06_GRU_BI_20251117-120012,gru,3,stem,keras_tokenizer,word2vec,30,256,29.537831428999198,0.7553060634661034,0.7775280898876404,0.9508552156106962,Bidirectional GRU C06
2025-11-17T17:03:20.480050+00:00,C07,C07_GRU_BI_20251117-120243,gru,1,baseline,keras_tokenizer,learned,30,256,33.978486976993736,0.7671800823057443,0.77665544332211,0.9561234329797492,Bidirectional GRU C07
2025-11-17T17:05:36.602775+00:00,C07,C07_GRU_BI_20251117-120243,gru,2,baseline,keras_tokenizer,learned,30,256,34.77339670299261,0.7775034103718808,0.8112359550561797,0.9490816089281563,Bidirectional GRU C07
2025-11-17T17:04:28.893061+00:00,C07,C07_GRU_BI_20251117-120243,gru,3,baseline,keras_tokenizer,learned,30,256,32.51186911799596,0.7654691687786909,0.7764044943820225,0.9664846077457795,Bidirectional GRU C07
2025-11-17T17:18:07.812452+00:00,C08,C08_GRU_BI_20251117-121547,gru,1,baseline,keras_tokenizer,word2vec,30,256,32.139706255999045,0.7687321299206354,0.8092031425364759,0.958565543978677,Bidirectional GRU C08
2025-11-17T17:16:50.326855+00:00,C08,C08_GRU_BI_20251117-121547,gru,2,baseline,keras_tokenizer,word2vec,30,256,24.17232462600805,0.7857956146660126,0.7820224719101123,0.9522706209453198,Bidirectional GRU C08
2025-11-17T17:17:19.194401+00:00,C08,C08_GRU_BI_20251117-121547,gru,3,baseline,keras_tokenizer,word2vec,30,256,28.38522859099612,0.7668546274678714,0.7674157303370787,0.9477246207701283,Bidirectional GRU C08
2025-11-17T17:19:01.654514+00:00,C09,C09_GRU_BI_20251117-121832,gru,1,baseline,keras_tokenizer,learned,30,256,24.06140220099769,0.761142851547452,0.8484848484848485,0.953158779726159,Bidirectional GRU C09
2025-11-17T17:19:24.343933+00:00,C09,C09_GRU_BI_20251117-121832,gru,2,baseline,keras_tokenizer,learned,30,256,22.129447600003914,0.7505332280807012,0.8213483146067416,0.9468235294117647,Bidirectional GRU C09
2025-11-17T17:19:51.369483+00:00,C09,C09_GRU_BI_20251117-121832,gru,3,baseline,keras_tokenizer,learned,30,256,26.47723614399729,0.7694681503122912,0.8101123595505618,0.9623011015911873,Bidirectional GRU C09
2025-11-17T17:21:22.132324+00:00,C10,C10_GRU_BI_20251117-122047,gru,1,lemmatize,keras_tokenizer,learned,30,256,31.6327950470004,0.7566365925075438,0.7542087542087542,0.9270787016451756,Bidirectional GRU C10
2025-11-17T17:21:59.272874+00:00,C10,C10_GRU_BI_20251117-122047,gru,2,lemmatize,keras_tokenizer,learned,30,256,36.59792810698855,0.7646258206104323,0.8224719101123595,0.9548185532323961,Bidirectional GRU C10
2025-11-17T17:22:29.378562+00:00,C10,C10_GRU_BI_20251117-122047,gru,3,lemmatize,keras_tokenizer,learned,30,256,29.60578132100636,0.7615581193726301,0.751685393258427,0.9622503653190453,Bidirectional GRU C10
2025-11-17T17:23:48.088200+00:00,C11,C11_GRU_BI_20251117-122312,gru,1,stem,keras_tokenizer,learned,30,256,31.620409044990083,0.7666515693998662,0.813692480359147,0.963766329800345,Bidirectional GRU C11
2025-11-17T17:24:15.849208+00:00,C11,C11_GRU_BI_20251117-122312,gru,2,stem,keras_tokenizer,learned,30,256,27.179128745992784,0.7614127243483794,0.8662921348314607,0.9658162001486252,Bidirectional GRU C11
2025-11-17T17:24:48.107670+00:00,C11,C11_GRU_BI_20251117-122312,gru,3,stem,keras_tokenizer,learned,30,256,31.72431645100005,0.7689968990817642,0.7910112359550562,0.9518615129238795,Bidirectional GRU C11
2025-11-17T19:36:33.513248+00:00,C01,C01_LSTM_20251117-143604,lstm,1,baseline,keras_tokenizer,learned,20,128,24.113670380000258,0.31848311807138363,0.06285072951739619,0.7350269179004038,arch_update
2025-11-17T19:36:59.581937+00:00,C01,C01_LSTM_20251117-143604,lstm,2,baseline,keras_tokenizer,learned,20,128,25.467673896986526,0.31279520304915925,0.051685393258426963,0.7337129459052085,arch_update
2025-11-17T19:37:25.138740+00:00,C01,C01_LSTM_20251117-143604,lstm,3,baseline,keras_tokenizer,learned,20,128,24.935799074999522,0.08751443579864654,1.0,1.0,arch_update
2025-11-17T19:37:51.251984+00:00,C02,C02_LSTM_20251117-143726,lstm,1,baseline,keras_tokenizer,word2vec,20,128,20.725206928997068,0.10239590474884593,0.04713804713804714,0.0,arch_update
2025-11-17T19:38:27.757523+00:00,C02,C02_LSTM_20251117-143726,lstm,2,baseline,keras_tokenizer,word2vec,20,128,36.022569478998776,0.08606205046462036,1.0,1.0,arch_update
2025-11-17T19:38:50.436532+00:00,C02,C02_LSTM_20251117-143726,lstm,3,baseline,keras_tokenizer,word2vec,20,128,22.103281606003293,0.31223803326371646,0.051685393258426963,0.7334786984233479,arch_update
2025-11-17T19:39:28.829245+00:00,C03,C03_LSTM_20251117-143851,lstm,1,lemmatize,keras_tokenizer,learned,20,128,34.769510496000294,0.0909034391482557,1.0,1.0,arch_update
2025-11-17T19:39:57.042555+00:00,C03,C03_LSTM_20251117-143851,lstm,2,lemmatize,keras_tokenizer,learned,20,128,27.608714399000746,0.32385944467946093,0.07303370786516854,0.7357058525889695,arch_update
2025-11-17T19:40:20.002973+00:00,C03,C03_LSTM_20251117-143851,lstm,3,lemmatize,keras_tokenizer,learned,20,128,22.424565416004043,0.32355719566176927,0.07415730337078652,0.7359607577807848,arch_update
2025-11-17T19:40:50.154101+00:00,C04,C04_LSTM_20251117-144020,lstm,1,lemmatize,keras_tokenizer,word2vec,20,128,26.44033769899397,0.08580680894785513,1.0,1.0,arch_update
2025-11-17T19:41:45.445219+00:00,C04,C04_LSTM_20251117-144020,lstm,2,lemmatize,keras_tokenizer,word2vec,20,128,54.78992085500795,0.09262966165659568,0.998876404494382,1.0,arch_update
2025-11-17T19:42:17.513141+00:00,C04,C04_LSTM_20251117-144020,lstm,3,lemmatize,keras_tokenizer,word2vec,20,128,31.4545170939964,0.08784106048232541,1.0,1.0,arch_update
2025-11-17T19:42:48.525656+00:00,C05,C05_LSTM_20251117-144218,lstm,1,stem,keras_tokenizer,learned,20,128,27.816177525004605,0.08580680894785513,1.0,1.0,arch_update
2025-11-17T19:43:11.964099+00:00,C05,C05_LSTM_20251117-144218,lstm,2,stem,keras_tokenizer,learned,20,128,22.75479867499962,0.3172696847769947,0.05955056179775281,0.7346870280248364,arch_update
2025-11-17T19:43:34.848521+00:00,C05,C05_LSTM_20251117-144218,lstm,3,stem,keras_tokenizer,learned,20,128,22.341564425005345,0.31536805112386146,0.05730337078651685,0.7339603627813235,arch_update
2025-11-17T19:43:59.009205+00:00,C06,C06_LSTM_20251117-144335,lstm,1,stem,keras_tokenizer,word2vec,20,128,20.46687277199817,0.08547992516908907,1.0,0.0,arch_update
2025-11-17T19:44:44.097590+00:00,C06,C06_LSTM_20251117-144335,lstm,2,stem,keras_tokenizer,word2vec,20,128,44.35440166600165,0.08850355816694161,1.0,1.0,arch_update
2025-11-17T19:45:07.240933+00:00,C06,C06_LSTM_20251117-144335,lstm,3,stem,keras_tokenizer,word2vec,20,128,22.599916922001285,0.3141079584838026,0.0550561797752809,0.7337586033238207,arch_update
2025-11-17T19:45:58.944148+00:00,C07,C07_LSTM_20251117-144508,lstm,1,baseline,keras_tokenizer,learned,20,128,46.17909065099957,0.08637057668371029,1.0,0.0,arch_update
2025-11-17T19:46:23.632491+00:00,C07,C07_LSTM_20251117-144508,lstm,2,baseline,keras_tokenizer,learned,20,128,23.924623254992184,0.08540856964637013,1.0,0.0,arch_update
2025-11-17T19:49:28.298784+00:00,C07,C07_LSTM_20251117-144508,lstm,3,baseline,keras_tokenizer,learned,20,128,64.99685675599903,0.08540856964637013,1.0,0.0,arch_update
2025-11-17T19:48:04.431187+00:00,C08,C08_LSTM_20251117-144730,lstm,1,baseline,keras_tokenizer,word2vec,20,128,31.530357602998265,0.315203725075335,0.04264870931537598,0.733344464852229,arch_update
2025-11-17T19:48:34.450636+00:00,C08,C08_LSTM_20251117-144730,lstm,2,baseline,keras_tokenizer,word2vec,20,128,29.308040876989253,0.31933626573796364,0.06292134831460675,0.7351015611885177,arch_update
2025-11-17T19:48:57.481301+00:00,C08,C08_LSTM_20251117-144730,lstm,3,baseline,keras_tokenizer,word2vec,20,128,22.456040673991083,0.31277099890038484,0.052808988764044947,0.7335123342842759,arch_update
2025-11-17T19:49:28.458587+00:00,C09,C09_LSTM_20251117-144858,lstm,1,baseline,keras_tokenizer,learned,20,128,27.346637057009502,0.08580680894785513,1.0,1.0,arch_update
2025-11-17T19:49:51.829894+00:00,C09,C09_LSTM_20251117-144858,lstm,2,baseline,keras_tokenizer,learned,20,128,22.714647636006703,0.31339698671622235,0.052808988764044947,0.7339142091152815,arch_update
2025-11-17T19:50:20.746143+00:00,C09,C09_LSTM_20251117-144858,lstm,3,baseline,keras_tokenizer,learned,20,128,28.333214263999253,0.08751443579864654,1.0,1.0,arch_update
2025-11-17T19:51:02.670339+00:00,C10,C10_LSTM_20251117-145021,lstm,1,lemmatize,keras_tokenizer,learned,20,128,38.19207770298817,0.08629664758897988,1.0,1.0,arch_update
2025-11-17T19:51:35.784438+00:00,C10,C10_LSTM_20251117-145021,lstm,2,lemmatize,keras_tokenizer,learned,20,128,32.63145297199662,0.3121543457847713,0.04719101123595506,0.7334002341528684,arch_update
2025-11-17T19:52:11.548808+00:00,C10,C10_LSTM_20251117-145021,lstm,3,lemmatize,keras_tokenizer,learned,20,128,35.16079778800486,0.3146513538173041,0.05056179775280899,0.7337357478202549,arch_update
2025-11-17T19:52:37.079611+00:00,C11,C11_LSTM_20251117-145212,lstm,1,stem,keras_tokenizer,learned,20,128,20.391427224007202,0.08547992516908907,1.0,0.0,arch_update
2025-11-17T19:53:06.657849+00:00,C11,C11_LSTM_20251117-145212,lstm,2,stem,keras_tokenizer,learned,20,128,28.95740734699939,0.08573543996326133,1.0,1.0,arch_update
2025-11-17T19:53:30.446357+00:00,C11,C11_LSTM_20251117-145212,lstm,3,stem,keras_tokenizer,learned,20,128,23.254583729009028,0.3166038584216125,0.05955056179775281,0.7344091443940158,arch_update
